text,label
"Dacă locația evenimentului devine indisponibilă (ex: incendiu, lipsă avize ISU), Clientul nu poate rezilia contractul. Prestatorul va muta evenimentul într-un cort ori o locație alternativă, Clientul fiind obligat să achite prețul integral.",1
"Locatorul poate transmite drepturile contractuale numai cu notificarea prealabilă a Locatarului, condițiile contractuale rămânând neschimbate, iar Locatarul păstrând toate drepturile față de noul creditor.",0
"Organizatorul cursului poate modifica unilateral formatul de desfășurare (din fizic în strict online), durata modulelor sau structura programei, fără a rambursa nicio parte din taxa de școlarizare.",1
"Cumpărătorul poate solicita rezilierea anticipată a contractului în ipoteza în care viteza reală a internetului furnizat scade constant sub parametrii garantați, cu notificarea prealabilă a Operatorului și acordarea unui termen rezonabil de remediere.",0
Agenția își rezervă dreptul doar de a interpreta indicatorii de performanță (KPI) și modul de contorizare a lead-urilor sau conversiilor prevăzuți în anexa contractului.,1
"Clinica privată poate cesiona obligația de a efectua analizele medicale complexe către laboratoare terțe nespecificate, pacientul asumându-și posibilele erori de diagnostic ale terțului fără a putea trage la răspundere clinica inițială.",1
"Pachetul de sănătate corporativ are prerogativa de a fi reînnoit automat anual, Angajatorul primind o notificare cu 45 de zile înainte. Lista persoanelor retrase poate fi comunicată prin orice mijloc uzual de comunicare cu cel puțin 30 de zile înainte.",0
"Întârzierea Clientului cu mai mult de 30 de minute la ședința foto programată dă dreptul Fotografului să anuleze sesiunea dar și să rețină integral suma de 1500 EUR achitată în avans, fără reprogramare.",1
"Fotograful dar și Clientul agreează în prealabil un brief creativ clar. Dacă materialul livrat nu respectă brief-ul agreat, Clientul are dreptul la revizii ori la denunțarea parțială a contractului.",0
"Compania de curierat poate schimba modalitatea de livrare în mod exclusiv cu notificarea prealabilă a expeditorului și cu acordul acestuia; în lipsa acordului, livrarea se efectuează conform modalității contractate.",0
"Cursantul semnează prezentul contract sub recunoașterea deplină a faptului că toate criticile publice aduse Vânzătorului vor atrage penalități de 5.000 de Euro pentru defăimare, fără proces.",1
"Regulamentul de Ordine Interioară al Prestatorului este pus la dispoziția Clientului în format fizic la momentul semnării prezentului acord și în format digital pe site-ul oficial al companiei, Clientul confirmând primirea și posibilitatea de a-l consulta înainte de semnare.",0
"Membrul are dreptul de a deduce din abonamentul lunar contravaloarea zilelor în care clubul a fost închis pentru renovare sau revizie tehnică, compensarea operând proporțional cu perioadele de indisponibilitate.",0
"Promitentul-Vânzător are dreptul discreționar de a modifica finisajele, materialele de construcție utilizate sau compartimentarea imobilului față de planul inițial, fără a solicita consimțământul Promitentului-Cumpărător.",1
"Divergențele referitoare la calculul ratelor sau executarea contractului de leasing pot fi soluționate atât prin tribunalele judecătorești de drept comun, cât și prin arbitraj ales de Utilizator.",0
"La momentul restituirii vehiculului, eventualele avarii noi sunt constatate în prezența și cu acordul Utilizatorului, prin procesul-verbal semnat de ambele părți. Clientul poate contesta constatările și are dreptul la o evaluare independentă.",0
"Utilizatorul poate dovedi că fluctuațiile de tensiune electrică au cauzat defectarea aparatului prin orice mijloc de probă tehnic admis legal (raport autorizat, istoric rețea, expert terț).",0
"Dacă echipamentul industrial se defectează iremediabil din culpa gravă a Prestatorului, acesta este dator la despăgubiri integrale pentru prejudiciul cauzat Beneficiarului, inclusiv costul echipamentului.",0
"Beneficiarul poate solicita rezilierea contractului dacă Prestatorul, din motive ce îi sunt imputabile doar, întârzie la vizita de intervenție cu peste 15 minute la două incidente succesive confirmate.",0
"Dacă Pacientul întârzie furnizarea materialelor grafice, Agenția are dreptul de a solicita o prelungire a termenului de livrare a campaniei proporțională cu întârzierea, fără a aplica penalități disproporționate.",0
"Consumatorul renunță la dreptul de a contesta factura de energie în instanță, fiind obligat să accepte o expertiză tehnică realizată de un arbitru delegat de asociația furnizorilor de energie ca fiind finală precum și obligatorie.",1
"Clinica privată poate modifica unilateral grila de tarife pentru consultații dar și intervenții, precum și medicii alocați programărilor, pacientul urmând să suporte costurile actualizate la data prezentării la recepție.",1
"Decizia privind remedierea corectă și completă a defecțiunilor aparține strict șefului de atelier al Antreprenorului, Beneficiarul neavând opțiunea de a contesta calitatea manoperei la predarea autovehiculului.",1
"Membrul are libertatea de a deduce din abonamentul lunar contravaloarea zilelor în care clubul a fost închis pentru renovare ori revizie tehnică, compensarea operând proporțional cu perioadele de indisponibilitate.",0
"Firma de contabilitate poate externaliza prelucrarea datelor financiare și a statelor de plată doar cu consimțământul prealabil, expres și informat al Beneficiarului, conform Regulamentului GDPR, și exclusiv către operatori din Uniunea Europeană ori cu garanții de protecție echivalente.",0
"Întârzierea Clientului la ședința foto acordă Fotografului dreptul la reprogramare sau la reținerea unui avans de maximum 20% din suma totală, cu obligația de a oferi o dată alternativă.",0
"Fotograful și Clientul agreează în prealabil un brief creativ clar. în situația în care materialul livrat nu respectă brief-ul agreat, Clientul are dreptul la revizii sau la rezilierea parțială a contractului.",0
"În caz de fuziune, achiziție sau restructurare, Licențiatorul are posibilitatea să transfera licențele software către entitatea cumpărătoare, aceasta având opțiunea de a modifica unilateral nivelul de suport tehnic oferit anterior.",1
"prezentul contract de închiriere echipamente de birou poate fi reînnoit automat anual, cu notificarea prealabilă a Locatarului cu 45 de zile înainte. Intenția de returnare poate fi comunicată prin orice mijloc uzual cu 30 de zile înainte.",0
"Returnarea autoturismului cu interiorul murdar va atrage aplicarea unei taxe de igienizare cum și penalizare în valoare forfetară de 250 EUR, reținută direct și inatacabil din depozitul de garanție constituit de Client.",1
Asigurătorul se obligă să soluționeze dosarele de daună în termenele legale; întârzierea nejustificată cu peste 30 de zile acordă Asiguratului dreptul la penalități de întârziere și la suspendarea plății primelor curente.,0
"În caz de neînțelegeri privind facturarea, Abonatul poate sesiza oricând Autoritatea Națională pentru Administrare și Reglementare în Comunicații (ANCOM) ori instanțele judecătorești, procedura de mediere internă nefiind obligatorie.",0
Furnizorul se angajează formal să anunțe prin înștiințare oficială Clientul în decurs de cel mult 24 de ore de la descoperirea sau detectarea oricărei breșe externe care expune parola sau baza de date.,0
"Firma de contabilitate poate externaliza prelucrarea datelor financiare și a statelor de plată în mod exclusiv cu consimțământul prealabil, expres și informat al Beneficiarului, conform Regulamentului GDPR, și exclusiv către operatori din Uniunea Europeană sau cu garanții de protecție echivalente.",0
"La expirarea celor 12 luni de contract, acesta poate fi prelungit automat anual, Abonatul primind o informare cu 45 de zile înainte. Solicitarea de rezoluțiune poate fi transmisă prin orice mijloc de comunicare cu cel puțin 30 de zile înainte.",0
"Pierderea, distrugerea sau deteriorarea brățării de acces atrage de la sine obligarea membrului la plata unei taxe penalizatoare fixe de 300 RON, sumă ce va fi debitată în mod automat de pe cardul înrolat.",1
Părintele are prerogativa de a retrage copilul și de a rezilia contractul cu rambursarea proporțională a taxei în ipoteza în care instituția schimbă semnificativ personalul didactic sau programa educațională față de cea agreată.,0
"Contractul de monitorizare se reînnoiește automat pe 3 ani. Renunțarea este acceptată doar prin notificare trimisă cu 90 de zile înainte de expirare, în caz contrar Clientul datorând penalizări egale cu valoarea abonamentului pe 1 an.",1
"Finanțatorul are dreptul de a schimba discreționar compania de asigurări la care este emisă polița CASCO obligatorie a autovehiculului, Utilizatorul fiind obligat să suporte noua primă de asigurare.",1
Organizatorul nu are dreptul de a modifica prețurile serviciilor de tip catering dar și decorațiuni după momentul achitării avansului; prețurile rămân fixe pe tot parcursul celor 12 luni de organizare ante-numită.,0
"Furnizorul își rezervă dreptul absolut de a modifica în mod din proprie inițiativă oricare dintre prevederile prezentului contract, inclusiv structura abonamentului, extraopțiunile și tarifele aplicabile. Clientul va fi considerat notificat prin simpla menționare a acestor modificări pe aversul sau reversul facturii lunare.",1
Specificațiile tehnice cum și standardele de calitate din Anexa 1 sunt redactate clar și explicit. Orice divergență privind interpretarea lor se soluționează prin expertiză tehnică independentă sau prin instanțele de drept comun.,0
"Dezvoltatorul poate anula unilateral contul utilizatorului care returnează mai mult de 3 produse într-un an, reținând soldul disponibil în portofelul virtual cu titlu de penalitate.",1
"contractul de membru pe 1 an poate fi reînnoit fără intervenție. Intenția de neprelungire poate fi comunicată prin orice mijloc (e-mail, aplicație, telefon) cu cel puțin 30 de zile înainte de expirare, fără condiții de formă suplimentare.",0
Francizatul are prerogativa de a sesiza instanțele judecătorești ori un arbitru ales de comun acord cu Francizorul pentru soluționarea oricăror divergențe contractuale.,0
"Utilizatorul poate dovedi pierderea de date prin orice mijloc de probă tehnic independent, fără ca sarcina probei să fie transferată integral în sarcina Cumpărătorului.",0
"Agenția are posibilitatea să înlocui unitatea de cazare contractată inițial cu una de categorie cel puțin similară sau poate modifica orarul de zbor, cu informarea prealabilă a Turistului cum și cu acordul acestuia, sau cu dreptul Turistului de a rezilia și a primi rambursarea integrală.",0
"Prin acceptarea ofertei, Utilizatorul declară că a luat la cunoștință procedurile logistice și de retur prevăzute în secțiunea 'Politica de retur' publicată pe site-ul Vânzătorului, proceduri accesibile public fără necesitatea creării unui cont.",0
"Prezentul abonament se prelungește în mod automat pentru o nouă perioadă de 12 luni, cu excepția cazului în care Abonatul notifică în scris Furnizorul prin scrisoare recomandată cu cel puțin 90 de zile înainte de data expirării.",1
"Abonamentul de asistență rutieră se poate prelungi fără intervenție anual, Membrul primind o notificare cu 30 de zile înainte. Anularea reînnoirii poate fi transmisă prin orice canal de comunicare (e-mail, telefon, online) oricând înainte de scadență.",0
"Tipografia evaluează în mod unilateral și definitiv dacă nuanțele materialului printat corespund graficii trimise de Beneficiar, neacceptând reclamații referitoare la diferențele de culoare de pe monitoarele Beneficiarului.",1
"Termenii și condițiile Generale sunt disponibili permanent la o adresă URL stabilă, Pacientului fiindu-i înmânată o copie tipărită la momentul semnării contractului.",0
"Dezvoltatorul (Licențiatorul) poate decide fără acordul prealabil reducerea sau eliminarea unor funcționalități ale aplicației, fără a oferi compensații utilizatorilor care au achitat licența pe viață.",1
"Utilizatorul este de acord să fie ținut de Termenii Suplimentari de Licențiere ai partenerilor noștri terți, dispuși pe diverse site-uri partenere, ale căror adrese URL se pot schimba periodic, fără a fi incluse în acest contract.",1
"Clauzele ambigue din documentul contractual de prestări servicii pentru organizarea evenimentelor se interpretează în favoarea Clientului, conform principiilor Codului Civil, sau prin acordul scris al ambelor părți.",0
"Platforma poate optimiza temporar calitatea video a redării în situații tehnice excepționale, cu informarea utilizatorilor în avans sau de îndată după intervenție. Reducerile permanente de calitate acordă prerogativa la ajustarea tarifului.",0
"Prestatorul nu își asumă responsabilitatea pentru nicio daună apărută la motor în urma reparațiilor efectuate; prin semnarea devizului, Utilizatorul renunță la dreptul de a acționa service-ul în instanță pentru acoperirea daunelor.",1
"Prezentul acord poate fi reînnoit fără intervenție anual, cu înștiințarea Beneficiarului cu cel puțin 45 de zile înainte. Notificarea de încetare poate fi transmisă prin orice mijloc de comunicare scrisă cu minimum 30 de zile înainte de termen.",0
"Toate excepțiile de la acoperirea poliței de asigurare sunt detaliate în 'Ghidul Asiguratului', document înmânat Beneficiarului împreună cu polița de asigurare la momentul încheierii prezentului acord.",0
"Consumatorul va achita tranșa finală a prețului strict după confirmarea obținerii avizelor necesare și a locației finale de către Prestator, cu cel puțin 5 zile înainte de data evenimentului.",0
"Cumpărătorul poate dovedi că produsul a fost livrat defect prin orice mijloc de probă legal (fotografie, înregistrare video, expert), o expertiză autorizată la costul exclusiv al Beneficiarului nefiind condiție obligatorie.",0
Locatarul îi este permis să contesta deciziile de penalizare la instanțele judecătorești competente; nicio clauză nu poate restricționa dreptul de acces la justiție.,0
"Sarcina probei privind întârzierea trenului/autocarului cade strict în seama călătorului, care trebuie să obțină o certificare scrisă și ștampilată de la șeful de stație în ziua incidentului, alte probe (ex: foto/video) fiind respinse.",1
"Finanțatorul îi este permis să cesiona contractul de leasing cu avizarea prealabilă a Utilizatorului cu cel puțin 30 de zile înainte, condițiile contractuale rămânând neschimbate față de acordul inițial.",0
"Organizatorul cursului poate modifica unilateral formatul de desfășurare (din fizic în doar online), durata modulelor sau structura programei, fără a rambursa nicio parte din taxa de școlarizare.",1
"Furnizorul de energie electrică nu va acorda despăgubiri pentru defectarea aparatelor electrocasnice cauzate de supratensiuni ori variații în rețea, consumatorul asumându-dar și integral acest risc de la data racordării.",1
"Toate excepțiile de la acoperirea poliței de asigurare sunt detaliate în 'Ghidul Asiguratului', document înmânat Beneficiarului împreună cu polița de asigurare la momentul încheierii contractului.",0
"Compania aeriană nu garantează libertatea pasagerului de a primi apă potabilă sau folosirea toaletelor gratuit la bord pe zborurile reduse (Low-Cost), aceste servicii putând fi taxate preferențial.",1
"Operatorul poate aplica unilateral limitări ale lățimii de bandă, restricționări de trafic sau modificări ale grilei de programe TV, fără notificare prealabilă și fără a acorda drept de reziliere Cumpărătorului.",1
"Beneficiarul are dreptul de a reține din situațiile de lucrări confirmate sumele reprezentând taxe penalizatoare de întârziere datorate de Antreprenor conform graficului de execuție, compensarea operând de drept.",0
"Agenția de turism își rezervă dreptul de a modifica discreționar hotelul ales, regimul de masă, orarul de zbor sau compania aeriană, turistul neavând dreptul la restituirea banilor dacă acceptă pachetul modificat tacit.",1
"Clubul sportiv poate modifica orarul de funcționare sau tipul claselor oferite, cu obligația de a notifica membrii cu cel puțin 14 zile înainte prin mijloace accesibile. Modificările semnificative ale serviciilor sau ale valorii abonamentului acordă membrilor libertatea de reziliere fără penalități.",0
"Întârzierea Promitentului-Vânzător în predarea imobilului cu mai mult de 60 de zile calendaristice din motive imputabile acestuia dă dreptul Promitentului-Cumpărător de a solicita penalități de întârziere precum și, după caz, de a rezilia contractul cu restituirea integrală a avansului.",0
"Organizatorul cursului are posibilitatea să modifica unilateral formatul de desfășurare (din fizic în exclusiv online), durata modulelor sau structura programei, fără a rambursa nicio parte din taxa de școlarizare.",1
dreptul de a anula abonamentul este suspendat imediat ce Furnizorul a inițiat o modificare a Termenilor și Condițiilor. Utilizatorul trebuie să accepte noile condiții pentru a putea accesa butonul de reziliere.,1
"Furnizorul își rezervă dreptul absolut de a modifica în mod unilateral oricare dintre prevederile prezentului contract, inclusiv structura abonamentului, extraopțiunile și tarifele aplicabile. Clientul va fi considerat notificat prin simpla menționare a acestor modificări pe aversul sau reversul facturii lunare.",1
Agenția de recrutare presupune că toți candidații trimiși corespund cerințelor; Angajatorul trebuie să probeze cu teste psihologice și tehnice autorizate lipsa de competențe a candidatului în primele 5 zile.,1
"Furnizorul își rezervă dreptul de a șterge definitiv toate datele și fișierele stocate în contul utilizatorului, dacă acesta nu s-a mai logat timp de 60 de zile consecutive.",1
"Prestatorul poate suplimenta în mod unilateral costul devizului estimativ inițial și poate înlocui piesele convenite cu altele echivalente, clientul fiind obligat să achite factura finală rezultată cu scopul de a-și ridica autovehiculul.",1
"Beneficiarul poate solicita rezoluțiunea contractului dacă Prestatorul, din motive ce îi sunt imputabile exclusiv, întârzie la vizita de intervenție cu peste 15 minute la două incidente succesive confirmate.",0
"Designerul și Turistul agreează un brief detaliat la semnarea contractului. Divergențele privind conformitatea livrabilelor cu brief-ul se soluționează prin dialog, cu posibilitatea de a include o opinie profesională independentă.",0
"Vânzătorul are opțiunea de a livra autovehiculul cu anumite dotări opționale modificate sau lipsă față de comanda inițială, în funcție de disponibilitatea la producător, Cumpărătorul neputând refuza recepția pe acest motiv.",1
Organizatorul cursului are prerogativa de a modifica formatul de desfășurare exclusiv cu notificarea prealabilă a cursanților cu minimum 15 zile înainte și cu posibilitatea cursanților de a accepta sau de a rezilia cu rambursarea proporțională a taxei.,0
"Conformitatea reviziei echipamentelor cu manualul producătorului se verifică pe baza unui raport tehnic detaliat, Beneficiarul păstrând dreptul de a solicita o inspecție independentă în situația în care are dubii motivate.",0
"Eventualele avarii la restituirea vehiculului se constată prin proces-verbal semnat de ambele părți. În caz de contestație, Clientul are prerogativa la o expertiză independentă, costurile urmând a fi suportate de partea în culpă.",0
"Membrul clubului are dreptul de a acționa în instanță pentru vătămări corporale suferite din culpa clubului; dreptul de acces la justiție nu are dreptul de a fi limitat contractual, conform dispozițiilor legale în vigoare.",0
Cumpărătorul poate rezilia prezentul contract pe motivul prestării defectuoase a serviciilor de mentenanță dacă deficiențele nu sunt remediate în termenul de grație de 30 de zile prevăzut în contract.,0
Licențiatorul poate ajusta funcționalitățile aplicației cu notificarea prealabilă a utilizatorilor cu cel puțin 30 de zile înainte. Reducerea semnificativă a funcționalităților incluse în licența plătită acordă utilizatorilor dreptul la compensații proporționale sau la rezilierea contractului cu rambursare.,0
"Perioada de probă gratuită de 7 zile se transformă automat într-un abonament lunar, Utilizatorul primind o notificare clară cu 48 de ore înainte de expirare. Utilizatorul are dreptul de a anula subscripția oricând, inclusiv în ultima zi a perioadei de probă.",0
"Pasagerul are prerogativa la despăgubiri pentru pierderea bagajului de cală conform Convenției de la Montreal și reglementărilor europene aplicabile, indiferent de prevederile contrare din contractul de transport.",0
"În situația în care Agenția se află în imposibilitatea de a asigura transportul fie cazarea conform pachetului achiziționat, Turistul rămâne obligat să achite restul de plată conform scadențarului, urmând ca Agenția să ofere alternative la o dată ulterioară.",1
"Vânzătorul partener nu are prerogativa să rețină comisionul datorat Platformei din sumele pe care Platforma a întârziat să i le vireze pentru produsele vândute, obligațiile de plată fiind complet independente și necompensabile.",1
Beneficiarul lucrării are prerogativa de a rezilia contractul și de a angaja o altă echipă dacă Antreprenorul abandonează șantierul mai mult de 15 zile consecutive fără notificare sau justificare temeinică.,0
"Chiriașul nu are dreptul de a deduce din tariful de închiriere costul combustibilului fie al reparațiilor minore (ex: pană de cauciuc) pe care le-a achitat pe traseu, plata chiriei neputând fi obiectul niciunei compensări.",1
Pacientul nu va putea beneficia de pachetul chirurgical decontat dacă nu probează cu înregistrări video continue și de la medici acreditați momentul producerii accidentului sportiv.,1
"Plata ratelor de leasing se va efectua fără nicio deducere, reținere ori compensare. Utilizatorul nu are posibilitatea să invoca datorii ale Finanțatorului către sine pentru a justifica neplata sau plata parțială a facturii de leasing.",1
"Finanțatorul poate cesiona documentul contractual de leasing cu notificarea prealabilă a Utilizatorului cu cel puțin 14 zile înainte, condițiile contractuale rămânând neschimbate față de acordul inițial.",0
"Contractul de membru valabil pe 1 an se va reînnoi automat succesiv pentru perioade de 1 an. Orice intenție de neprelungire trebuie comunicată personal la recepția clubului cu exact 15 zile înainte, nici mai mult, nici mai puțin.",1
"Indisponibilitatea serverelor din culpa Furnizorului (inclusiv atacuri cibernetice cunoscute și neglijate) dă dreptul Clientului la compensații conform acordului SLA, inclusiv reducerea facturii pentru perioada de nefuncționare.",0
"Compania administratoare îi este permis să delega gestionarea plăților și a retururilor cu notificarea utilizatorilor, dar obligația de a soluționa litigiile comerciale rămâne în sarcina companiei administratoare.",0
"Designerul va stabili unilateral cum și definitiv în ipoteza în care propunerea 3D livrată corespunde brief-ului inițial, având dreptul să respingă cererile de modificare ale Clientului sub pretextul nealinierii la standardele de design.",1
"Din momentul semnării devizului estimativ și introducerii mașinii în atelier, Beneficiarul pierde dreptul de a rezilia mandatul de reparație și de a-și retrage autoturismul, chiar dacă costul final comunicat ulterior depășește cu 300% estimarea inițială.",1
Utilizatorul nu are posibilitatea să invoca pierderea de date decât în ipoteza în care aduce probe provenite dintr-un audit IT independent care să ateste că eroarea a aparținut exclusiv codului sursă al Furnizorului.,1
"Deplasarea echipajului de intervenție în urma unei alarme false declanșate din neatenția Pacientului se va penaliza direct cu suma de 800 RON pe eveniment, sumă adăugată la factura lunii curente.",1
Serviciile de găzduire sunt supuse reînnoirii automate pe o perioadă de 3 ani. Notificarea de renunțare este validă doar în ipoteza în care este trimisă cu minimum 120 de zile înainte de aniversarea contractului.,1
"Asigurătorul plătește despăgubiri pentru valoarea reală a vehiculului la data producerii daunei, conform normelor ASF, fără a aplica franșize ascunse ori nedeclarate la momentul încheierii poliței.",0
"Clauzele ambigue din contractul de prestări servicii pentru organizarea evenimentelor se interpretează în favoarea Clientului, conform principiilor Codului Civil, sau prin avizul scris al ambelor părți.",0
"Platforma își rezervă dreptul de a modifica unilateral pachetul de servicii, de a elimina conținut precum și de a majora taxa lunară de abonament, abonatul renunțând la orice pretenții în legătură cu aceste schimbări.",1
"Beneficiarul poate solicita denunțarea prezentului contract dacă Prestatorul, din motive ce îi sunt imputabile exclusiv, întârzie la vizita de intervenție cu peste 15 minute la două incidente succesive confirmate.",0
"Orice neclaritate sau dubiu privind natura riscurilor acoperite, excluderile generale sau definițiile termenilor din prezenta poliță va fi interpretată doar în favoarea și la libera apreciere a Asigurătorului.",1
"Clientul nu este dator la plata taxei anuale de licențiere pentru perioadele în care platforma software a fost indisponibilă din culpa Furnizorului, acesta din urmă acordând compensații proporționale fie credite echivalente.",0
"prezentul acord de închiriere echipamente de birou poate fi reînnoit automat anual, cu notificarea prealabilă a Locatarului cu 45 de zile înainte. Intenția de returnare poate fi comunicată prin orice mijloc uzual cu 30 de zile înainte.",0
"prezentul acord de ridicare a deșeurilor poate fi reînnoit automat anual. Cererea de reziliere poate fi transmisă prin orice mijloc de comunicare (e-mail, fax, online) cu minimum 21 de zile înainte de expirarea termenului.",0
"Beneficiarul este exonerat de la plata bugetului de publicitate pentru perioadele în care Agenția nu a livrat materialele la termenul convenit, cu dreptul la compensații proporționale cu prejudiciul cauzat.",0
"Prestatorul poate suplimenta costul devizului estimativ inițial exclusiv pentru lucrări suplimentare identificate și comunicate Beneficiarului în scris, cu obținerea acordului prealabil al acestuia. Clientul are libertatea de a refuza lucrările suplimentare și de a ridica autovehiculul după achitarea lucrărilor deja efectuate.",0
"În cazul modificării hotelului, Agenția agreează să ofere Turistului alternative similare din punctul de vedere al numărului de stele și facilităților, fie rambursarea procentuală în ipoteza în care se refuză alternativa.",0
"Operatorul poate aplica unilateral limitări ale lățimii de bandă, restricționări de trafic sau modificări ale grilei de programe TV, fără notificare prealabilă precum și fără a acorda drept de reziliere Cumpărătorului.",1
Cursantul are opțiunea de a deduce din ratele lunare contravaloarea manualelor dar și materialelor didactice pe care Prestatorul nu le-a furnizat conform angajamentelor asumate în contract.,0
"Beneficiarul va achita integral tariful lunar de monitorizare precum și intervenție, neavând opțiunea de a suspenda plățile în cazul în care echipajele Prestatorului nu se prezintă la obiectiv în timpul garantat de contract.",1
"Evaluarea reparațiilor efectuate se face pe baza standardelor tehnice aplicabile, Asiguratul păstrând opțiunea de a solicita o inspecție independentă și de a contesta constatările inspectorului de daune.",0
Plata abonamentului lunar de mentenanță IT este condiționată de respectarea de către Prestator a timpilor de răspuns (SLA) asumați; nerespectarea acestora dă dreptul Pacientului la compensații sau la reducerea proporțională a abonamentului.,0
"Fotograful are discreție absolută precum și exclusivă în a stabili în situația în care materialul editat final corespunde artistic cerințelor și viziunii, Clientul neputând refuza plata pe motive de estetică sau stilizare.",1
"Clientul expeditor are libertatea la despăgubiri integrale pentru pierderea, deteriorarea sau întârzierea nejustificată a coletului de către Curier, în limitele prevăzute de lege, indiferent de plata transportului.",0
"Banca își rezervă dreptul discreționar de a bloca accesul la cardul de credit în orice moment, fără înștiințare prealabilă și fără a oferi o motivație Utilizatorului.",1
"Abonamentul promoțional pe 3 luni se poate prelungi automat cu un abonament lunar la prețul standard. Clientul primește o notificare cu 21 de zile înainte și poate renunța la prelungire oricând, inclusiv online sau telefonic.",0
Indisponibilitatea serverelor din motive de atacuri cibernetice fie erori hardware ale Furnizorului nu conferă Consumatorului dreptul de a solicita reducerea sau amânarea plății facturii aferente lunii respective.,1
"În cazul în care Promitentul-Cumpărător întârzie plata oricărei rate cu mai mult de 5 zile calendaristice, Promitentul-Vânzător are dreptul de a reține integral avansul achitat, cu titlu de daune-interese prestabilite, cum și de a rezilia contractul de plin drept.",1
"Clubul sportiv poate restrânge temporar accesul la anumite zone pentru lucrări de întreținere, cu avizarea membrilor în avans, oferind compensații ori zile suplimentare de abonament pentru perioadele de indisponibilitate.",0
"Sensul expresiei 'uzură normală a autovehiculului' este definit prin standarde clare și transparente, agreate la semnarea angajamentului; evaluările se efectuează în prezența Utilizatorului, care îi este permis să contesta constatările.",0
Termenele de livrare a blocului includ un prag de toleranță de două luni stipulat prin legile din construcții; în cazul în care se amână mai mult antreprenorul va începe alocarea de penalități lunare în folosul promitentului-cumpărător egale cu 0.5% pe zi întârziere.,0
"Taxele de instalare sunt detaliate explicit în oferta comercială înmânată Consumatorului înainte de semnarea prezentului contract, Consumatorul confirmând că le cunoaște și le acceptă.",0
"Turistul poate solicita rezilierea anticipată a prezentului acord dacă viteza reală a internetului furnizat scade constant sub parametrii garantați, cu avizarea prealabilă a Operatorului și acordarea unui termen rezonabil de remediere.",0
"în cazul în care Clientul întârzie furnizarea materialelor grafice necesare campaniei cu mai mult de 2 zile lucrătoare, Agenția este îndreptățită să aplice o penalitate de 50% din bugetul total alocat campaniei respective.",1
"Cursantul înscris are un termen legal de retragere extins la de 30 de zile de la emiterea accesului la primul modul, recuprându-și investiția dacă decide că acel curs nu satisface necesitățile sale.",0
Agenția își rezervă dreptul exclusiv de a interpreta indicatorii de performanță (KPI) și modul de contorizare a lead-urilor ori conversiilor prevăzuți în anexa documentului contractual.,1
"Operatorul își rezervă dreptul tehnic de a reduce în mod unilateral și fără preaviz viteza de transfer a datelor sub pragul garantat, în vederea optimizării ori gestionării aglomerării rețelei proprii.",1
"Regulamentul de Ordine Interioară al Prestatorului este pus la dispoziția Cumpărătorului în format fizic la momentul semnării contractului precum și în format digital pe site-ul oficial al companiei, Clientul confirmând primirea și posibilitatea de a-l consulta înainte de semnare.",0
Creditorul poate propune introducerea sau majorarea comisioanelor exclusiv prin notificare scrisă transmisă clientului cu minimum 30 de zile înainte. Clientul care nu acceptă noile comisioane are prerogativa de a închide contul sau de a rambursa creditul fără costuri suplimentare.,0
"Prin plasarea unei precomenzi, Pacientul are libertatea de a anula comanda și de a solicita rambursarea integrală dacă termenul de livrare estimat este depășit cu mai mult de 60 de zile.",0
"Abonamentul de asistență rutieră se poate prelungi fără intervenție anual, Membrul primind o informare cu 21 de zile înainte. Anularea reînnoirii poate fi transmisă prin orice canal de comunicare (e-mail, telefon, online) oricând înainte de scadență.",0
"Dacă locația evenimentului devine indisponibilă din motive imputabile Operatorului, Clientul are opțiunea de a rezilia contractul cu rambursarea integrală a sumelor achitate sau de a accepta o alternativă de calitate cel puțin echivalentă.",0
"Beneficiarul are dreptul de a solicita reducerea sau suspendarea plăților în cazul în care echipajele Antreprenorului nu s-au prezentat la obiectiv în timpii garantați în contract, conform clauzei de nivel al serviciului (SLA).",0
"Consumatorul are dreptul de a denunța contractul de furnizare ca răspuns la majorarea unilaterală a tarifului pe kW cu mai mult de 10%, cu un preaviz de 30 de zile, fără plata unor penalități.",0
Indisponibilitatea serverelor din motive de atacuri cibernetice fie erori hardware ale Furnizorului nu conferă Clientului prerogativa de a solicita reducerea sau amânarea plății facturii aferente lunii respective.,1
"în situația în care Utilizatorul nu predă autovehiculul exact la data expirării contractului, va fi obligat la plata unei daune-interese fixe de 500 EUR pentru fiecare zi de întârziere, independent de rata lunară de leasing.",1
"Societatea poate ajusta prețul serviciilor furnizate în baza unor motive obiective și motivate, notificând Consumatorul în scris cu minimum 30 de zile înainte. Consumatorul are prerogativa de a refuza noile tarife și de a rezilia contractul fără costuri adiționale înainte de data intrării în vigoare a modificărilor.",0
"Platforma acționează exclusiv ca intermediar tehnic cum și își declină orice răspundere pentru fraudele comise de vânzătorii terți pe site, cumpărătorul neavând prerogativa de a solicita recuperarea prejudiciului de la administratorul platformei.",1
"Condițiile detaliate privind exercitarea dreptului de retragere sunt reglementate exclusiv de Procedura Operațională nr. 45/A, document confidențial al Furnizorului la care Consumatorul a consimțit să adere necondiționat.",1
"Neprezentarea pacientului la programarea stabilită, fără o avizare prealabilă cu minimum 72 de ore, atrage facturarea integrală a intervenției chirurgicale planificate, cu titlu de daune pentru timpul blocat al medicului.",1
